	ancestors	id	node_level
1796	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000536', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0002170', 'WBPhenotype:0001897'], 4: ['WBPhenotype:0002456']}	WBPhenotype:0002456	4
1797	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0000277']}	WBPhenotype:0000277	3
1798	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0000740'], 4: ['WBPhenotype:0000050', 'WBPhenotype:0001114'], 5: ['WBPhenotype:0001100', 'WBPhenotype:0001115'], 6: ['WBPhenotype:0001114', 'WBPhenotype:0001120'], 7: ['WBPhenotype:0001115', 'WBPhenotype:0001124'], 8: ['WBPhenotype:0001120'], 9: ['WBPhenotype:0001124']}	WBPhenotype:0001124	9
1799	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0001897', 'WBPhenotype:0000659'], 4: ['WBPhenotype:0002446', 'WBPhenotype:0002056'], 5: ['WBPhenotype:0002453', 'WBPhenotype:0000634'], 6: ['WBPhenotype:0002455', 'WBPhenotype:0001006'], 7: ['WBPhenotype:0002446'], 8: ['WBPhenotype:0002453'], 9: ['WBPhenotype:0002455']}	WBPhenotype:0002455	9
1800	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000746'], 4: ['WBPhenotype:0002408'], 5: ['WBPhenotype:0002410']}	WBPhenotype:0002410	5
1801	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000520'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000533'], 3: ['WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0002402'], 4: ['WBPhenotype:0000050', 'WBPhenotype:0001118'], 5: ['WBPhenotype:0001100', 'WBPhenotype:0001128'], 6: ['WBPhenotype:0001118'], 7: ['WBPhenotype:0001128']}	WBPhenotype:0001128	7
1802	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0001012'], 6: ['WBPhenotype:0002164'], 7: ['WBPhenotype:0001800'], 8: ['WBPhenotype:0002459']}	WBPhenotype:0002459	8
1803	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000530'], 3: ['WBPhenotype:0000624', 'WBPhenotype:0000622'], 4: ['WBPhenotype:0000669', 'WBPhenotype:0000860'], 5: ['WBPhenotype:0000669']}	WBPhenotype:0000669	5
1804	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0000746'], 4: ['WBPhenotype:0000050', 'WBPhenotype:0002408'], 5: ['WBPhenotype:0001100', 'WBPhenotype:0001018', 'WBPhenotype:0002391'], 6: ['WBPhenotype:0001078', 'WBPhenotype:0001130'], 7: ['WBPhenotype:0001130']}	WBPhenotype:0001130	7
1805	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000746'], 4: ['WBPhenotype:0002408'], 5: ['WBPhenotype:0002391']}	WBPhenotype:0002391	5
1806	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0001012'], 6: ['WBPhenotype:0002164'], 7: ['WBPhenotype:0001800'], 8: ['WBPhenotype:0002460']}	WBPhenotype:0002460	8
1807	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000912'], 3: ['WBPhenotype:0000948'], 4: ['WBPhenotype:0001412'], 5: ['WBPhenotype:0000280']}	WBPhenotype:0000280	5
1808	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000530'], 3: ['WBPhenotype:0000624', 'WBPhenotype:0000622'], 4: ['WBPhenotype:0000669', 'WBPhenotype:0000860'], 5: ['WBPhenotype:0000281', 'WBPhenotype:0000669'], 6: ['WBPhenotype:0000281']}	WBPhenotype:0000281	6
1809	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000531'], 3: ['WBPhenotype:0000749'], 4: ['WBPhenotype:0000286']}	WBPhenotype:0000286	4
1810	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000518'], 2: ['WBPhenotype:0000536', 'WBPhenotype:0000531'], 3: ['WBPhenotype:0000746', 'WBPhenotype:0000749', 'WBPhenotype:0000062'], 4: ['WBPhenotype:0001133', 'WBPhenotype:0000050'], 5: ['WBPhenotype:0001134', 'WBPhenotype:0001100'], 6: ['WBPhenotype:0001134']}	WBPhenotype:0001134	6
1811	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000746'], 4: ['WBPhenotype:0001133']}	WBPhenotype:0001133	4
1812	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0000746'], 4: ['WBPhenotype:0000050', 'WBPhenotype:0002408'], 5: ['WBPhenotype:0001100', 'WBPhenotype:0001018', 'WBPhenotype:0002410'], 6: ['WBPhenotype:0001078', 'WBPhenotype:0001129'], 7: ['WBPhenotype:0001129', 'WBPhenotype:0001132'], 8: ['WBPhenotype:0001132']}	WBPhenotype:0001132	8
1813	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534', 'WBPhenotype:0000535'], 3: ['WBPhenotype:0000604', 'WBPhenotype:0001023'], 4: ['WBPhenotype:0000299', 'WBPhenotype:0001024'], 5: ['WBPhenotype:0000505', 'WBPhenotype:0001358'], 6: ['WBPhenotype:0000285', 'WBPhenotype:0000505'], 7: ['WBPhenotype:0000285']}	WBPhenotype:0000285	7
1814	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0001012'], 6: ['WBPhenotype:0001415'], 7: ['WBPhenotype:0002462']}	WBPhenotype:0002462	7
1815	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000531', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0000746'], 4: ['WBPhenotype:0000050', 'WBPhenotype:0002408'], 5: ['WBPhenotype:0001100', 'WBPhenotype:0001018', 'WBPhenotype:0002410'], 6: ['WBPhenotype:0001078', 'WBPhenotype:0001129'], 7: ['WBPhenotype:0001129', 'WBPhenotype:0001131'], 8: ['WBPhenotype:0001131']}	WBPhenotype:0001131	8
1816	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0000650'], 4: ['WBPhenotype:0000207'], 5: ['WBPhenotype:0000246']}	WBPhenotype:0000246	5
1817	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0001369'], 6: ['WBPhenotype:0001370'], 7: ['WBPhenotype:0001405'], 8: ['WBPhenotype:0002425']}	WBPhenotype:0002425	8
1818	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0001401'], 5: ['WBPhenotype:0001577']}	WBPhenotype:0001577	5
1819	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0001049'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0001040'], 5: ['WBPhenotype:0000523', 'WBPhenotype:0001434', 'WBPhenotype:0001443'], 6: ['WBPhenotype:0001040', 'WBPhenotype:0000635', 'WBPhenotype:0001047'], 7: ['WBPhenotype:0001434', 'WBPhenotype:0001047', 'WBPhenotype:0001443', 'WBPhenotype:0001441', 'WBPhenotype:0000015', 'WBPhenotype:0001051'], 8: ['WBPhenotype:0000635', 'WBPhenotype:0001441', 'WBPhenotype:0001047', 'WBPhenotype:0001440', 'WBPhenotype:0001051'], 9: ['WBPhenotype:0001047', 'WBPhenotype:0001440', 'WBPhenotype:0001441', 'WBPhenotype:0000247', 'WBPhenotype:0000015', 'WBPhenotype:0001051'], 10: ['WBPhenotype:0001441', 'WBPhenotype:0000247', 'WBPhenotype:0001440', 'WBPhenotype:0001051'], 11: ['WBPhenotype:0001440', 'WBPhenotype:0000247'], 12: ['WBPhenotype:0000247']}	WBPhenotype:0000247	12
1820	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0000464'], 6: ['WBPhenotype:0002423']}	WBPhenotype:0002423	6
1821	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0001401'], 5: ['WBPhenotype:0001576']}	WBPhenotype:0001576	5
1822	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000729'], 4: ['WBPhenotype:0001172'], 5: ['WBPhenotype:0000730'], 6: ['WBPhenotype:0000244']}	WBPhenotype:0000244	6
1823	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000529'], 3: ['WBPhenotype:0000594'], 4: ['WBPhenotype:0001230'], 5: ['WBPhenotype:0000245']}	WBPhenotype:0000245	5
1824	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0000523'], 6: ['WBPhenotype:0000631'], 7: ['WBPhenotype:0000359'], 8: ['WBPhenotype:0002422']}	WBPhenotype:0002422	8
1825	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0001574'], 6: ['WBPhenotype:0001575']}	WBPhenotype:0001575	6
1826	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000112'], 7: ['WBPhenotype:0001382'], 8: ['WBPhenotype:0002429']}	WBPhenotype:0002429	8
1827	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000598'], 4: ['WBPhenotype:0000710'], 5: ['WBPhenotype:0002428']}	WBPhenotype:0002428	5
1828	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0001369'], 6: ['WBPhenotype:0001370'], 7: ['WBPhenotype:0001405'], 8: ['WBPhenotype:0002425'], 9: ['WBPhenotype:0002427']}	WBPhenotype:0002427	9
1829	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0001049'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0001040'], 5: ['WBPhenotype:0000523', 'WBPhenotype:0001434'], 6: ['WBPhenotype:0001040', 'WBPhenotype:0000481'], 7: ['WBPhenotype:0001434', 'WBPhenotype:0000663'], 8: ['WBPhenotype:0000481'], 9: ['WBPhenotype:0000663']}	WBPhenotype:0000663	9
1830	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0001369'], 6: ['WBPhenotype:0001370'], 7: ['WBPhenotype:0001405'], 8: ['WBPhenotype:0002425'], 9: ['WBPhenotype:0002426']}	WBPhenotype:0002426	9
1831	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000718'], 7: ['WBPhenotype:0001581']}	WBPhenotype:0001581	7
1832	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0001028'], 5: ['WBPhenotype:0002037'], 6: ['WBPhenotype:0001580']}	WBPhenotype:0001580	6
1833	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000221', 'WBPhenotype:0001518'], 6: ['WBPhenotype:0000250']}	WBPhenotype:0000250	6
1834	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0001518']}	WBPhenotype:0001518	5
1835	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000221']}	WBPhenotype:0000221	5
1836	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0001206'], 4: ['WBPhenotype:0000643'], 5: ['WBPhenotype:0004017'], 6: ['WBPhenotype:0001701'], 7: ['WBPhenotype:0000253']}	WBPhenotype:0000253	7
1837	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0001524'], 4: ['WBPhenotype:0002432']}	WBPhenotype:0002432	4
1838	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0001524']}	WBPhenotype:0001524	3
1839	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000585'], 4: ['WBPhenotype:0000773'], 5: ['WBPhenotype:0001584']}	WBPhenotype:0001584	5
1840	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000585'], 4: ['WBPhenotype:0001673'], 5: ['WBPhenotype:0000879'], 6: ['WBPhenotype:0002431']}	WBPhenotype:0002431	6
1841	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0001049'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0001040'], 5: ['WBPhenotype:0000523', 'WBPhenotype:0001434', 'WBPhenotype:0001443'], 6: ['WBPhenotype:0001040', 'WBPhenotype:0000635', 'WBPhenotype:0001047'], 7: ['WBPhenotype:0001434', 'WBPhenotype:0001047', 'WBPhenotype:0001443', 'WBPhenotype:0001052', 'WBPhenotype:0001441', 'WBPhenotype:0000015'], 8: ['WBPhenotype:0000635', 'WBPhenotype:0001052', 'WBPhenotype:0001047', 'WBPhenotype:0001458', 'WBPhenotype:0001441', 'WBPhenotype:0001439'], 9: ['WBPhenotype:0001047', 'WBPhenotype:0001458', 'WBPhenotype:0001052', 'WBPhenotype:0000254', 'WBPhenotype:0001439', 'WBPhenotype:0001441', 'WBPhenotype:0000015'], 10: ['WBPhenotype:0001052', 'WBPhenotype:0000254', 'WBPhenotype:0001458', 'WBPhenotype:0001441', 'WBPhenotype:0001439'], 11: ['WBPhenotype:0001458', 'WBPhenotype:0000254', 'WBPhenotype:0001439'], 12: ['WBPhenotype:0000254']}	WBPhenotype:0000254	12
1842	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000517'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000525'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0001049'], 4: ['WBPhenotype:0000738', 'WBPhenotype:0001040'], 5: ['WBPhenotype:0000523', 'WBPhenotype:0001434', 'WBPhenotype:0001443'], 6: ['WBPhenotype:0001040', 'WBPhenotype:0000635', 'WBPhenotype:0001047'], 7: ['WBPhenotype:0001434', 'WBPhenotype:0001047', 'WBPhenotype:0001443', 'WBPhenotype:0001052'], 8: ['WBPhenotype:0000635', 'WBPhenotype:0001052', 'WBPhenotype:0001047', 'WBPhenotype:0001458'], 9: ['WBPhenotype:0001047', 'WBPhenotype:0001458', 'WBPhenotype:0001052'], 10: ['WBPhenotype:0001052', 'WBPhenotype:0001458'], 11: ['WBPhenotype:0001458']}	WBPhenotype:0001458	11
1843	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000577', 'WBPhenotype:0000585'], 4: ['WBPhenotype:0000027', 'WBPhenotype:0000732'], 5: ['WBPhenotype:0000463', 'WBPhenotype:0002430'], 6: ['WBPhenotype:0000732'], 7: ['WBPhenotype:0002430']}	WBPhenotype:0002430	7
1844	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518', 'WBPhenotype:0000519'], 2: ['WBPhenotype:0000529', 'WBPhenotype:0000536'], 3: ['WBPhenotype:0000774', 'WBPhenotype:0000746', 'WBPhenotype:0000585'], 4: ['WBPhenotype:0000812', 'WBPhenotype:0000775', 'WBPhenotype:0000773'], 5: ['WBPhenotype:0000775', 'WBPhenotype:0002012', 'WBPhenotype:0001882', 'WBPhenotype:0001499'], 6: ['WBPhenotype:0002012', 'WBPhenotype:0001174'], 7: ['WBPhenotype:0001174', 'WBPhenotype:0001664'], 8: ['WBPhenotype:0001664', 'WBPhenotype:0001583'], 9: ['WBPhenotype:0001583']}	WBPhenotype:0001583	9
1845	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000221', 'WBPhenotype:0001518'], 6: ['WBPhenotype:0000250'], 7: ['WBPhenotype:0000251']}	WBPhenotype:0000251	7
1846	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000738'], 5: ['WBPhenotype:0000523'], 6: ['WBPhenotype:0000631'], 7: ['WBPhenotype:0000011'], 8: ['WBPhenotype:0000252']}	WBPhenotype:0000252	8
1847	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000576'], 3: ['WBPhenotype:0000577'], 4: ['WBPhenotype:0000027'], 5: ['WBPhenotype:0000717'], 6: ['WBPhenotype:0000718'], 7: ['WBPhenotype:0001582']}	WBPhenotype:0001582	7
1848	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000534'], 3: ['WBPhenotype:0000604'], 4: ['WBPhenotype:0000299'], 5: ['WBPhenotype:0001527'], 6: ['WBPhenotype:0000255']}	WBPhenotype:0000255	6
1849	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000585'], 4: ['WBPhenotype:0000142'], 5: ['WBPhenotype:0000739'], 6: ['WBPhenotype:0002436']}	WBPhenotype:0002436	6
1850	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000518', 'WBPhenotype:0000520'], 2: ['WBPhenotype:0000536', 'WBPhenotype:0000531', 'WBPhenotype:0000533'], 3: ['WBPhenotype:0000746', 'WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0002089', 'WBPhenotype:0000763'], 4: ['WBPhenotype:0002414', 'WBPhenotype:0000050', 'WBPhenotype:0000764', 'WBPhenotype:0010002'], 5: ['WBPhenotype:0002416', 'WBPhenotype:0001100', 'WBPhenotype:0000759', 'WBPhenotype:0000764'], 6: ['WBPhenotype:0000762', 'WBPhenotype:0000759', 'WBPhenotype:0001102'], 7: ['WBPhenotype:0001105', 'WBPhenotype:0001102', 'WBPhenotype:0000761'], 8: ['WBPhenotype:0000761', 'WBPhenotype:0000762'], 9: ['WBPhenotype:0000762', 'WBPhenotype:0001105'], 10: ['WBPhenotype:0001105']}	WBPhenotype:0001105	10
1851	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0010002'], 5: ['WBPhenotype:0001344'], 6: ['WBPhenotype:0001345'], 7: ['WBPhenotype:0001588'], 8: ['WBPhenotype:0001589']}	WBPhenotype:0001589	8
1852	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000520'], 2: ['WBPhenotype:0000533'], 3: ['WBPhenotype:0002089'], 4: ['WBPhenotype:0010002'], 5: ['WBPhenotype:0001344'], 6: ['WBPhenotype:0001345'], 7: ['WBPhenotype:0001588']}	WBPhenotype:0001588	7
1853	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000585'], 4: ['WBPhenotype:0000142'], 5: ['WBPhenotype:0000739'], 6: ['WBPhenotype:0002435']}	WBPhenotype:0002435	6
1854	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000518', 'WBPhenotype:0000520'], 2: ['WBPhenotype:0000536', 'WBPhenotype:0000531', 'WBPhenotype:0000533'], 3: ['WBPhenotype:0000746', 'WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0002089', 'WBPhenotype:0000763'], 4: ['WBPhenotype:0002414', 'WBPhenotype:0000050', 'WBPhenotype:0000764', 'WBPhenotype:0010002'], 5: ['WBPhenotype:0002418', 'WBPhenotype:0001100', 'WBPhenotype:0000759', 'WBPhenotype:0000764'], 6: ['WBPhenotype:0001103', 'WBPhenotype:0000759', 'WBPhenotype:0001102'], 7: ['WBPhenotype:0001104', 'WBPhenotype:0001102', 'WBPhenotype:0001103'], 8: ['WBPhenotype:0001103', 'WBPhenotype:0001104'], 9: ['WBPhenotype:0001104']}	WBPhenotype:0001104	9
1855	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000518', 'WBPhenotype:0000520'], 2: ['WBPhenotype:0000536', 'WBPhenotype:0000531', 'WBPhenotype:0000533'], 3: ['WBPhenotype:0000746', 'WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0002089', 'WBPhenotype:0000763'], 4: ['WBPhenotype:0002414', 'WBPhenotype:0000050', 'WBPhenotype:0000764', 'WBPhenotype:0010002'], 5: ['WBPhenotype:0002418', 'WBPhenotype:0001100', 'WBPhenotype:0000759', 'WBPhenotype:0000764'], 6: ['WBPhenotype:0001103', 'WBPhenotype:0000759', 'WBPhenotype:0001102'], 7: ['WBPhenotype:0001102', 'WBPhenotype:0001103'], 8: ['WBPhenotype:0001103']}	WBPhenotype:0001103	8
1856	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000585'], 4: ['WBPhenotype:0000142'], 5: ['WBPhenotype:0002434']}	WBPhenotype:0002434	5
1857	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519'], 2: ['WBPhenotype:0000536'], 3: ['WBPhenotype:0000746'], 4: ['WBPhenotype:0002414'], 5: ['WBPhenotype:0002418']}	WBPhenotype:0002418	5
1858	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000517'], 2: ['WBPhenotype:0000525'], 3: ['WBPhenotype:0001524'], 4: ['WBPhenotype:0002433']}	WBPhenotype:0002433	4
1859	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000518'], 2: ['WBPhenotype:0000531'], 3: ['WBPhenotype:0002173'], 4: ['WBPhenotype:0002175'], 5: ['WBPhenotype:0001586']}	WBPhenotype:0001586	5
1860	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000518', 'WBPhenotype:0000520'], 2: ['WBPhenotype:0000536', 'WBPhenotype:0000531', 'WBPhenotype:0000533'], 3: ['WBPhenotype:0000746', 'WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0002089', 'WBPhenotype:0000763', 'WBPhenotype:0000033'], 4: ['WBPhenotype:0002414', 'WBPhenotype:0000050', 'WBPhenotype:0000764', 'WBPhenotype:0010002', 'WBPhenotype:0000438'], 5: ['WBPhenotype:0002417', 'WBPhenotype:0001100', 'WBPhenotype:0000759', 'WBPhenotype:0000764', 'WBPhenotype:0001109'], 6: ['WBPhenotype:0001107', 'WBPhenotype:0000759', 'WBPhenotype:0001102'], 7: ['WBPhenotype:0001109', 'WBPhenotype:0001102', 'WBPhenotype:0001107'], 8: ['WBPhenotype:0001107', 'WBPhenotype:0001109'], 9: ['WBPhenotype:0001109']}	WBPhenotype:0001109	9
1861	{0: ['WBPhenotype:0000886'], 1: ['WBPhenotype:0000519', 'WBPhenotype:0000518', 'WBPhenotype:0000520'], 2: ['WBPhenotype:0000536', 'WBPhenotype:0000531', 'WBPhenotype:0000533'], 3: ['WBPhenotype:0000746', 'WBPhenotype:0000749', 'WBPhenotype:0000062', 'WBPhenotype:0002089', 'WBPhenotype:0000763'], 4: ['WBPhenotype:0002414', 'WBPhenotype:0000050', 'WBPhenotype:0000764', 'WBPhenotype:0010002'], 5: ['WBPhenotype:0002417', 'WBPhenotype:0001100', 'WBPhenotype:0000759', 'WBPhenotype:0000764'], 6: ['WBPhenotype:0001107', 'WBPhenotype:0000759', 'WBPhenotype:0001102'], 7: ['WBPhenotype:0001102', 'WBPhenotype:0001107'], 8: ['WBPhenotype:0001107']}	WBPhenotype:0001107	8
